"","simCount","timestamp","model_type","vod_type","GOF_per_vod_type","RMSE_per_vod_type","NRMSE_per_vod_type","RSQ_per_vod_type","GOF_combined","RMSE_combined","NRMSE_combined","RSQ_combined","vod_params","vod_count","rounds_per_vod","players_count","util_max","util_none","p1_coop_cost","p2_coop_cost","p3_coop_cost","p1_params","p1_X","p1_balancing","p1_prop_start","p1_epsilon_start","p1_epsilon_decay","p1_alpha","p1_gamma","p1_social_behavior","p2_params","p2_X","p2_balancing","p2_prop_start","p2_epsilon_start","p2_epsilon_decay","p2_alpha","p2_gamma","p2_social_behavior","p3_params","p3_X","p3_balancing","p3_prop_start","p3_epsilon_start","p3_epsilon_decay","p3_alpha","p3_gamma","p3_social_behavior"
"2",2648,"2017-06-11 20:48:48","CoordinateX","asym1","###",5.9617763944799,35.3,0.991278996175074,"#",16.5723777323504,80.4,0.559872643853164,"###",10,150,3,80,0,30,50,50,"#####",3,"noise",300,0.05,0.995,0.2,0.5,"selfish","#####",3,"noise",300,0.05,0.995,0.2,0.5,"selfish","#####",3,"noise",300,0.05,0.995,0.2,0.5,"selfish"
"3",2648,"2017-06-11 20:48:48","CoordinateX","asym2","###",3.93686282322472,14.3,0.972782782084503,"#",16.5723777323504,80.4,0.559872643853164,"###",10,150,3,80,0,10,50,50,"#####",3,"noise",300,0.05,0.995,0.2,0.5,"selfish","#####",3,"noise",300,0.05,0.995,0.2,0.5,"selfish","#####",3,"noise",300,0.05,0.995,0.2,0.5,"selfish"
"1",2649,"2017-06-11 20:49:11","CoordinateX","sym","###",27.6971819665627,121.4,0.281951471535192,"#",30.6473550305792,148.6,0.185245050268358,"###",10,150,3,80,0,50,50,50,"#####",4,"noise",300,0.05,0.995,0.2,0.5,"selfish","#####",4,"noise",300,0.05,0.995,0.2,0.5,"selfish","#####",4,"noise",300,0.05,0.995,0.2,0.5,"selfish"
"2",2649,"2017-06-11 20:49:11","CoordinateX","asym1","###",26.8227411806557,158.7,0.502978327662774,"#",30.6473550305792,148.6,0.185245050268358,"###",10,150,3,80,0,30,50,50,"#####",4,"noise",300,0.05,0.995,0.2,0.5,"selfish","#####",4,"noise",300,0.05,0.995,0.2,0.5,"selfish","#####",4,"noise",300,0.05,0.995,0.2,0.5,"selfish"
"3",2649,"2017-06-11 20:49:11","CoordinateX","asym2","###",36.485446109069,132.9,0.0356270560847063,"#",30.6473550305792,148.6,0.185245050268358,"###",10,150,3,80,0,10,50,50,"#####",4,"noise",300,0.05,0.995,0.2,0.5,"selfish","#####",4,"noise",300,0.05,0.995,0.2,0.5,"selfish","#####",4,"noise",300,0.05,0.995,0.2,0.5,"selfish"
"1",2650,"2017-06-11 20:49:33","CoordinateX","sym","###",35.0610657757766,153.7,0.161579603454939,"#",23.2937600927643,112.9,0.477951486764852,"###",10,150,3,80,0,50,50,50,"#####",2,"noise",300,0.05,0.995,0.2,0.6,"selfish","#####",2,"noise",300,0.05,0.995,0.2,0.6,"selfish","#####",2,"noise",300,0.05,0.995,0.2,0.6,"selfish"
"2",2650,"2017-06-11 20:49:33","CoordinateX","asym1","###",18.5935622072683,110,0.595070511987507,"#",23.2937600927643,112.9,0.477951486764852,"###",10,150,3,80,0,30,50,50,"#####",2,"noise",300,0.05,0.995,0.2,0.6,"selfish","#####",2,"noise",300,0.05,0.995,0.2,0.6,"selfish","#####",2,"noise",300,0.05,0.995,0.2,0.6,"selfish"
"3",2650,"2017-06-11 20:49:33","CoordinateX","asym2","###",7.26628439361472,26.5,0.978309881859955,"#",23.2937600927643,112.9,0.477951486764852,"###",10,150,3,80,0,10,50,50,"#####",2,"noise",300,0.05,0.995,0.2,0.6,"selfish","#####",2,"noise",300,0.05,0.995,0.2,0.6,"selfish","#####",2,"noise",300,0.05,0.995,0.2,0.6,"selfish"
"1",2651,"2017-06-11 20:49:55","CoordinateX","sym","###",34.1100425095015,149.5,0.17159050927072,"#",21.8190199053401,105.8,0.464124442733146,"###",10,150,3,80,0,50,50,50,"#####",3,"noise",300,0.05,0.995,0.2,0.6,"selfish","#####",3,"noise",300,0.05,0.995,0.2,0.6,"selfish","#####",3,"noise",300,0.05,0.995,0.2,0.6,"selfish"
"2",2651,"2017-06-11 20:49:55","CoordinateX","asym1","###",14.3837678574766,85.1,0.871806272753302,"#",21.8190199053401,105.8,0.464124442733146,"###",10,150,3,80,0,30,50,50,"#####",3,"noise",300,0.05,0.995,0.2,0.6,"selfish","#####",3,"noise",300,0.05,0.995,0.2,0.6,"selfish","#####",3,"noise",300,0.05,0.995,0.2,0.6,"selfish"
"3",2651,"2017-06-11 20:49:55","CoordinateX","asym2","###",7.60401940496677,27.7,0.899140199746385,"#",21.8190199053401,105.8,0.464124442733146,"###",10,150,3,80,0,10,50,50,"#####",3,"noise",300,0.05,0.995,0.2,0.6,"selfish","#####",3,"noise",300,0.05,0.995,0.2,0.6,"selfish","#####",3,"noise",300,0.05,0.995,0.2,0.6,"selfish"
"1",2652,"2017-06-11 20:50:17","CoordinateX","sym","###",33.23202103728,145.6,0.218472173203691,"#",25.1125466649641,121.8,0.328255720737737,"###",10,150,3,80,0,50,50,50,"#####",4,"noise",300,0.05,0.995,0.2,0.6,"selfish","#####",4,"noise",300,0.05,0.995,0.2,0.6,"selfish","#####",4,"noise",300,0.05,0.995,0.2,0.6,"selfish"
"2",2652,"2017-06-11 20:50:17","CoordinateX","asym1","###",22.1700122788519,131.2,0.472082894186437,"#",25.1125466649641,121.8,0.328255720737737,"###",10,150,3,80,0,30,50,50,"#####",4,"noise",300,0.05,0.995,0.2,0.6,"selfish","#####",4,"noise",300,0.05,0.995,0.2,0.6,"selfish","#####",4,"noise",300,0.05,0.995,0.2,0.6,"selfish"
"3",2652,"2017-06-11 20:50:17","CoordinateX","asym2","###",17.2059098374173,62.7,0.529203181280769,"#",25.1125466649641,121.8,0.328255720737737,"###",10,150,3,80,0,10,50,50,"#####",4,"noise",300,0.05,0.995,0.2,0.6,"selfish","#####",4,"noise",300,0.05,0.995,0.2,0.6,"selfish","#####",4,"noise",300,0.05,0.995,0.2,0.6,"selfish"
"1",2653,"2017-06-11 20:50:39","CoordinateX","sym","###",39.0550252848465,171.2,0.172145457960362,"#",24.9122013836148,120.8,0.465526404978676,"###",10,150,3,80,0,50,50,50,"#####",2,"noise",300,0.05,0.995,0.2,0.9,"selfish","#####",2,"noise",300,0.05,0.995,0.2,0.9,"selfish","#####",2,"noise",300,0.05,0.995,0.2,0.9,"selfish"
"2",2653,"2017-06-11 20:50:39","CoordinateX","asym1","###",16.4709677243864,97.4,0.636532793615272,"#",24.9122013836148,120.8,0.465526404978676,"###",10,150,3,80,0,30,50,50,"#####",2,"noise",300,0.05,0.995,0.2,0.9,"selfish","#####",2,"noise",300,0.05,0.995,0.2,0.9,"selfish","#####",2,"noise",300,0.05,0.995,0.2,0.9,"selfish"
"3",2653,"2017-06-11 20:50:39","CoordinateX","asym2","###",8.07871001803849,29.4,0.972789608175737,"#",24.9122013836148,120.8,0.465526404978676,"###",10,150,3,80,0,10,50,50,"#####",2,"noise",300,0.05,0.995,0.2,0.9,"selfish","#####",2,"noise",300,0.05,0.995,0.2,0.9,"selfish","#####",2,"noise",300,0.05,0.995,0.2,0.9,"selfish"
"1",2654,"2017-06-11 20:51:02","CoordinateX","sym","###",35.2307551879194,154.4,0.194050593746902,"#",20.9433362512598,101.5,0.497288822230183,"###",10,150,3,80,0,50,50,50,"#####",3,"noise",300,0.05,0.995,0.2,0.9,"selfish","#####",3,"noise",300,0.05,0.995,0.2,0.9,"selfish","#####",3,"noise",300,0.05,0.995,0.2,0.9,"selfish"
"2",2654,"2017-06-11 20:51:02","CoordinateX","asym1","###",7.44001941455054,44,0.98990152279471,"#",20.9433362512598,101.5,0.497288822230183,"###",10,150,3,80,0,30,50,50,"#####",3,"noise",300,0.05,0.995,0.2,0.9,"selfish","#####",3,"noise",300,0.05,0.995,0.2,0.9,"selfish","#####",3,"noise",300,0.05,0.995,0.2,0.9,"selfish"
"3",2654,"2017-06-11 20:51:02","CoordinateX","asym2","###",4.39431450854397,16,0.968195151982264,"#",20.9433362512598,101.5,0.497288822230183,"###",10,150,3,80,0,10,50,50,"#####",3,"noise",300,0.05,0.995,0.2,0.9,"selfish","#####",3,"noise",300,0.05,0.995,0.2,0.9,"selfish","#####",3,"noise",300,0.05,0.995,0.2,0.9,"selfish"
"1",2655,"2017-06-11 20:51:25","CoordinateX","sym","###",34.0248357004769,149.1,0.203274812325355,"#",24.9227918892638,120.8,0.357364790738047,"###",10,150,3,80,0,50,50,50,"#####",4,"noise",300,0.05,0.995,0.2,0.9,"selfish","#####",4,"noise",300,0.05,0.995,0.2,0.9,"selfish","#####",4,"noise",300,0.05,0.995,0.2,0.9,"selfish"
"2",2655,"2017-06-11 20:51:25","CoordinateX","asym1","###",23.0721934612015,136.5,0.484898611880912,"#",24.9227918892638,120.8,0.357364790738047,"###",10,150,3,80,0,30,50,50,"#####",4,"noise",300,0.05,0.995,0.2,0.9,"selfish","#####",4,"noise",300,0.05,0.995,0.2,0.9,"selfish","#####",4,"noise",300,0.05,0.995,0.2,0.9,"selfish"
"3",2655,"2017-06-11 20:51:25","CoordinateX","asym2","###",13.1689449505688,48,0.704734209440622,"#",24.9227918892638,120.8,0.357364790738047,"###",10,150,3,80,0,10,50,50,"#####",4,"noise",300,0.05,0.995,0.2,0.9,"selfish","#####",4,"noise",300,0.05,0.995,0.2,0.9,"selfish","#####",4,"noise",300,0.05,0.995,0.2,0.9,"selfish"
"1",2656,"2017-06-11 20:51:46","CoordinateX","sym","###",37.2654964038079,163.3,0.161948936113237,"#",27.8693911480492,135.1,0.42099323388558,"###",10,150,3,80,0,50,50,50,"#####",2,"noise",300,0.05,0.995,0.4,0.5,"selfish","#####",2,"noise",300,0.05,0.995,0.4,0.5,"selfish","#####",2,"noise",300,0.05,0.995,0.4,0.5,"selfish"
"2",2656,"2017-06-11 20:51:46","CoordinateX","asym1","###",27.2164880582015,161,0.330265437256859,"#",27.8693911480492,135.1,0.42099323388558,"###",10,150,3,80,0,30,50,50,"#####",2,"noise",300,0.05,0.995,0.4,0.5,"selfish","#####",2,"noise",300,0.05,0.995,0.4,0.5,"selfish","#####",2,"noise",300,0.05,0.995,0.4,0.5,"selfish"
"3",2656,"2017-06-11 20:51:46","CoordinateX","asym2","###",14.1652548316098,51.6,0.913434633669917,"#",27.8693911480492,135.1,0.42099323388558,"###",10,150,3,80,0,10,50,50,"#####",2,"noise",300,0.05,0.995,0.4,0.5,"selfish","#####",2,"noise",300,0.05,0.995,0.4,0.5,"selfish","#####",2,"noise",300,0.05,0.995,0.4,0.5,"selfish"
"1",2657,"2017-06-11 20:52:09","CoordinateX","sym","###",26.9250090271315,118,0.14959488675618,"#",35.6923998549748,173.1,0.115842211811665,"###",10,150,3,80,0,50,50,50,"#####",3,"noise",300,0.05,0.995,0.4,0.5,"selfish","#####",3,"noise",300,0.05,0.995,0.4,0.5,"selfish","#####",3,"noise",300,0.05,0.995,0.4,0.5,"selfish"
"2",2657,"2017-06-11 20:52:09","CoordinateX","asym1","###",32.2934203824866,191.1,0.525693748088369,"#",35.6923998549748,173.1,0.115842211811665,"###",10,150,3,80,0,30,50,50,"#####",3,"noise",300,0.05,0.995,0.4,0.5,"selfish","#####",3,"noise",300,0.05,0.995,0.4,0.5,"selfish","#####",3,"noise",300,0.05,0.995,0.4,0.5,"selfish"
"3",2657,"2017-06-11 20:52:09","CoordinateX","asym2","###",45.3213096800072,165.1,0.0120659952367424,"#",35.6923998549748,173.1,0.115842211811665,"###",10,150,3,80,0,10,50,50,"#####",3,"noise",300,0.05,0.995,0.4,0.5,"selfish","#####",3,"noise",300,0.05,0.995,0.4,0.5,"selfish","#####",3,"noise",300,0.05,0.995,0.4,0.5,"selfish"
"1",2658,"2017-06-11 20:52:32","CoordinateX","sym","###",24.9916763921288,109.5,0.365444652569394,"#",31.690184249666,153.7,0.140935295446944,"###",10,150,3,80,0,50,50,50,"#####",4,"noise",300,0.05,0.995,0.4,0.5,"selfish","#####",4,"noise",300,0.05,0.995,0.4,0.5,"selfish","#####",4,"noise",300,0.05,0.995,0.4,0.5,"selfish"
"2",2658,"2017-06-11 20:52:32","CoordinateX","asym1","###",18.8590826924323,111.6,0.491370595804537,"#",31.690184249666,153.7,0.140935295446944,"###",10,150,3,80,0,30,50,50,"#####",4,"noise",300,0.05,0.995,0.4,0.5,"selfish","#####",4,"noise",300,0.05,0.995,0.4,0.5,"selfish","#####",4,"noise",300,0.05,0.995,0.4,0.5,"selfish"
"3",2658,"2017-06-11 20:52:32","CoordinateX","asym2","###",45.0838601324736,164.3,0.0133086806248281,"#",31.690184249666,153.7,0.140935295446944,"###",10,150,3,80,0,10,50,50,"#####",4,"noise",300,0.05,0.995,0.4,0.5,"selfish","#####",4,"noise",300,0.05,0.995,0.4,0.5,"selfish","#####",4,"noise",300,0.05,0.995,0.4,0.5,"selfish"
"1",2659,"2017-06-11 20:52:53","CoordinateX","sym","###",39.439130314955,172.9,0.172145457960361,"#",28.4181280171654,137.8,0.410949409014648,"###",10,150,3,80,0,50,50,50,"#####",2,"noise",300,0.05,0.995,0.4,0.6,"selfish","#####",2,"noise",300,0.05,0.995,0.4,0.6,"selfish","#####",2,"noise",300,0.05,0.995,0.4,0.6,"selfish"
"2",2659,"2017-06-11 20:52:53","CoordinateX","asym1","###",26.9984258800397,159.7,0.335207976278224,"#",28.4181280171654,137.8,0.410949409014648,"###",10,150,3,80,0,30,50,50,"#####",2,"noise",300,0.05,0.995,0.4,0.6,"selfish","#####",2,"noise",300,0.05,0.995,0.4,0.6,"selfish","#####",2,"noise",300,0.05,0.995,0.4,0.6,"selfish"
"3",2659,"2017-06-11 20:52:53","CoordinateX","asym2","###",11.7647779409558,42.9,0.936121186770758,"#",28.4181280171654,137.8,0.410949409014648,"###",10,150,3,80,0,10,50,50,"#####",2,"noise",300,0.05,0.995,0.4,0.6,"selfish","#####",2,"noise",300,0.05,0.995,0.4,0.6,"selfish","#####",2,"noise",300,0.05,0.995,0.4,0.6,"selfish"
"1",2660,"2017-06-11 20:53:16","CoordinateX","sym","###",37.2235812355555,163.1,0.18408410899106,"#",30.8756646352215,149.7,0.294176678506894,"###",10,150,3,80,0,50,50,50,"#####",3,"noise",300,0.05,0.995,0.4,0.6,"selfish","#####",3,"noise",300,0.05,0.995,0.4,0.6,"selfish","#####",3,"noise",300,0.05,0.995,0.4,0.6,"selfish"
"2",2660,"2017-06-11 20:53:16","CoordinateX","asym1","###",31.7341999181395,187.8,0.516001938370012,"#",30.8756646352215,149.7,0.294176678506894,"###",10,150,3,80,0,30,50,50,"#####",3,"noise",300,0.05,0.995,0.4,0.6,"selfish","#####",3,"noise",300,0.05,0.995,0.4,0.6,"selfish","#####",3,"noise",300,0.05,0.995,0.4,0.6,"selfish"
"3",2660,"2017-06-11 20:53:16","CoordinateX","asym2","###",21.6163261345575,78.8,0.407931779148458,"#",30.8756646352215,149.7,0.294176678506894,"###",10,150,3,80,0,10,50,50,"#####",3,"noise",300,0.05,0.995,0.4,0.6,"selfish","#####",3,"noise",300,0.05,0.995,0.4,0.6,"selfish","#####",3,"noise",300,0.05,0.995,0.4,0.6,"selfish"
"1",2661,"2017-06-11 20:53:38","CoordinateX","sym","###",31.0448689623404,136.1,0.253807763946846,"#",32.4730258431118,157.5,0.157590134306741,"###",10,150,3,80,0,50,50,50,"#####",4,"noise",300,0.05,0.995,0.4,0.6,"selfish","#####",4,"noise",300,0.05,0.995,0.4,0.6,"selfish","#####",4,"noise",300,0.05,0.995,0.4,0.6,"selfish"
"2",2661,"2017-06-11 20:53:38","CoordinateX","asym1","###",21.535203737137,127.4,0.526152649610681,"#",32.4730258431118,157.5,0.157590134306741,"###",10,150,3,80,0,30,50,50,"#####",4,"noise",300,0.05,0.995,0.4,0.6,"selfish","#####",4,"noise",300,0.05,0.995,0.4,0.6,"selfish","#####",4,"noise",300,0.05,0.995,0.4,0.6,"selfish"
"3",2661,"2017-06-11 20:53:38","CoordinateX","asym2","###",41.6646532846889,151.8,0.02825564962987,"#",32.4730258431118,157.5,0.157590134306741,"###",10,150,3,80,0,10,50,50,"#####",4,"noise",300,0.05,0.995,0.4,0.6,"selfish","#####",4,"noise",300,0.05,0.995,0.4,0.6,"selfish","#####",4,"noise",300,0.05,0.995,0.4,0.6,"selfish"
"1",2662,"2017-06-11 20:53:59","CoordinateX","sym","###",39.439130314955,172.9,0.172145457960361,"#",28.74352100909,139.4,0.432987299103163,"###",10,150,3,80,0,50,50,50,"#####",2,"noise",300,0.05,0.995,0.4,0.9,"selfish","#####",2,"noise",300,0.05,0.995,0.4,0.9,"selfish","#####",2,"noise",300,0.05,0.995,0.4,0.9,"selfish"
"2",2662,"2017-06-11 20:53:59","CoordinateX","asym1","###",25.2653363765896,149.5,0.377143875164667,"#",28.74352100909,139.4,0.432987299103163,"###",10,150,3,80,0,30,50,50,"#####",2,"noise",300,0.05,0.995,0.4,0.9,"selfish","#####",2,"noise",300,0.05,0.995,0.4,0.9,"selfish","#####",2,"noise",300,0.05,0.995,0.4,0.9,"selfish"
"3",2662,"2017-06-11 20:53:59","CoordinateX","asym2","###",16.8756563658359,61.5,0.881590640552569,"#",28.74352100909,139.4,0.432987299103163,"###",10,150,3,80,0,10,50,50,"#####",2,"noise",300,0.05,0.995,0.4,0.9,"selfish","#####",2,"noise",300,0.05,0.995,0.4,0.9,"selfish","#####",2,"noise",300,0.05,0.995,0.4,0.9,"selfish"
"1",2663,"2017-06-11 20:54:22","CoordinateX","sym","###",39.439130314955,172.9,0.172145457960361,"#",25.8738964695795,125.5,0.431671744640849,"###",10,150,3,80,0,50,50,50,"#####",3,"noise",300,0.05,0.995,0.4,0.9,"selfish","#####",3,"noise",300,0.05,0.995,0.4,0.9,"selfish","#####",3,"noise",300,0.05,0.995,0.4,0.9,"selfish"
"2",2663,"2017-06-11 20:54:22","CoordinateX","asym1","###",20.5626008947204,121.7,0.541961147798628,"#",25.8738964695795,125.5,0.431671744640849,"###",10,150,3,80,0,30,50,50,"#####",3,"noise",300,0.05,0.995,0.4,0.9,"selfish","#####",3,"noise",300,0.05,0.995,0.4,0.9,"selfish","#####",3,"noise",300,0.05,0.995,0.4,0.9,"selfish"
"3",2663,"2017-06-11 20:54:22","CoordinateX","asym2","###",5.48725796732758,20,0.991124711304806,"#",25.8738964695795,125.5,0.431671744640849,"###",10,150,3,80,0,10,50,50,"#####",3,"noise",300,0.05,0.995,0.4,0.9,"selfish","#####",3,"noise",300,0.05,0.995,0.4,0.9,"selfish","#####",3,"noise",300,0.05,0.995,0.4,0.9,"selfish"
"1",2664,"2017-06-11 20:54:44","CoordinateX","sym","###",35.162487903383,154.1,0.20027405087743,"#",29.0703998621991,141,0.249909436386443,"###",10,150,3,80,0,50,50,50,"#####",4,"noise",300,0.05,0.995,0.4,0.9,"selfish","#####",4,"noise",300,0.05,0.995,0.4,0.9,"selfish","#####",4,"noise",300,0.05,0.995,0.4,0.9,"selfish"
"2",2664,"2017-06-11 20:54:44","CoordinateX","asym1","###",23.3482928236258,138.1,0.542760623056408,"#",29.0703998621991,141,0.249909436386443,"###",10,150,3,80,0,30,50,50,"#####",4,"noise",300,0.05,0.995,0.4,0.9,"selfish","#####",4,"noise",300,0.05,0.995,0.4,0.9,"selfish","#####",4,"noise",300,0.05,0.995,0.4,0.9,"selfish"
"3",2664,"2017-06-11 20:54:44","CoordinateX","asym2","###",27.4539816986737,100,0.200774608346375,"#",29.0703998621991,141,0.249909436386443,"###",10,150,3,80,0,10,50,50,"#####",4,"noise",300,0.05,0.995,0.4,0.9,"selfish","#####",4,"noise",300,0.05,0.995,0.4,0.9,"selfish","#####",4,"noise",300,0.05,0.995,0.4,0.9,"selfish"
"1",2665,"2017-06-11 20:55:06","CoordinateX","sym","###",39.439130314955,172.9,0.172145457960361,"#",31.1996438726114,151.3,0.25914257496306,"###",10,150,3,80,0,50,50,50,"#####",2,"noise",300,0.05,0.995,0.6,0.5,"selfish","#####",2,"noise",300,0.05,0.995,0.6,0.5,"selfish","#####",2,"noise",300,0.05,0.995,0.6,0.5,"selfish"
"2",2665,"2017-06-11 20:55:06","CoordinateX","asym1","###",33.3548014201521,197.3,0.230769567338048,"#",31.1996438726114,151.3,0.25914257496306,"###",10,150,3,80,0,30,50,50,"#####",2,"noise",300,0.05,0.995,0.6,0.5,"selfish","#####",2,"noise",300,0.05,0.995,0.6,0.5,"selfish","#####",2,"noise",300,0.05,0.995,0.6,0.5,"selfish"
"3",2665,"2017-06-11 20:55:06","CoordinateX","asym2","###",15.8828698778135,57.9,0.624152386643205,"#",31.1996438726114,151.3,0.25914257496306,"###",10,150,3,80,0,10,50,50,"#####",2,"noise",300,0.05,0.995,0.6,0.5,"selfish","#####",2,"noise",300,0.05,0.995,0.6,0.5,"selfish","#####",2,"noise",300,0.05,0.995,0.6,0.5,"selfish"
"1",2666,"2017-06-11 20:55:28","CoordinateX","sym","###",38.0413590714107,166.7,0.186947449605375,"#",39.4411798336037,191.2,0.137829830110885,"###",10,150,3,80,0,50,50,50,"#####",3,"noise",300,0.05,0.995,0.6,0.5,"selfish","#####",3,"noise",300,0.05,0.995,0.6,0.5,"selfish","#####",3,"noise",300,0.05,0.995,0.6,0.5,"selfish"
"2",2666,"2017-06-11 20:55:28","CoordinateX","asym1","###",32.7011467688826,193.5,0.525765659627087,"#",39.4411798336037,191.2,0.137829830110885,"###",10,150,3,80,0,30,50,50,"#####",3,"noise",300,0.05,0.995,0.6,0.5,"selfish","#####",3,"noise",300,0.05,0.995,0.6,0.5,"selfish","#####",3,"noise",300,0.05,0.995,0.6,0.5,"selfish"
"3",2666,"2017-06-11 20:55:28","CoordinateX","asym2","###",46.3714351729597,168.9,0.0153448611529,"#",39.4411798336037,191.2,0.137829830110885,"###",10,150,3,80,0,10,50,50,"#####",3,"noise",300,0.05,0.995,0.6,0.5,"selfish","#####",3,"noise",300,0.05,0.995,0.6,0.5,"selfish","#####",3,"noise",300,0.05,0.995,0.6,0.5,"selfish"
"1",2667,"2017-06-11 20:55:50","CoordinateX","sym","###",11.0065889357239,48.2,0.836215284776437,"#",31.1086387906544,150.8,0.21285549378594,"###",10,150,3,80,0,50,50,50,"#####",4,"noise",300,0.05,0.995,0.6,0.5,"selfish","#####",4,"noise",300,0.05,0.995,0.6,0.5,"selfish","#####",4,"noise",300,0.05,0.995,0.6,0.5,"selfish"
"2",2667,"2017-06-11 20:55:50","CoordinateX","asym1","###",27.9656237389963,165.5,0.501908862795758,"#",31.1086387906544,150.8,0.21285549378594,"###",10,150,3,80,0,30,50,50,"#####",4,"noise",300,0.05,0.995,0.6,0.5,"selfish","#####",4,"noise",300,0.05,0.995,0.6,0.5,"selfish","#####",4,"noise",300,0.05,0.995,0.6,0.5,"selfish"
"3",2667,"2017-06-11 20:55:50","CoordinateX","asym2","###",44.7215955787706,162.9,0.0132877458567818,"#",31.1086387906544,150.8,0.21285549378594,"###",10,150,3,80,0,10,50,50,"#####",4,"noise",300,0.05,0.995,0.6,0.5,"selfish","#####",4,"noise",300,0.05,0.995,0.6,0.5,"selfish","#####",4,"noise",300,0.05,0.995,0.6,0.5,"selfish"
"1",2668,"2017-06-11 20:56:12","CoordinateX","sym","###",39.439130314955,172.9,0.172145457960361,"#",30.6988237197743,148.8,0.389245682209163,"###",10,150,3,80,0,50,50,50,"#####",2,"noise",300,0.05,0.995,0.6,0.6,"selfish","#####",2,"noise",300,0.05,0.995,0.6,0.6,"selfish","#####",2,"noise",300,0.05,0.995,0.6,0.6,"selfish"
"2",2668,"2017-06-11 20:56:12","CoordinateX","asym1","###",32.0199330278986,189.4,0.25216439123856,"#",30.6988237197743,148.8,0.389245682209163,"###",10,150,3,80,0,30,50,50,"#####",2,"noise",300,0.05,0.995,0.6,0.6,"selfish","#####",2,"noise",300,0.05,0.995,0.6,0.6,"selfish","#####",2,"noise",300,0.05,0.995,0.6,0.6,"selfish"
"3",2668,"2017-06-11 20:56:12","CoordinateX","asym2","###",15.7013445991807,57.2,0.892984911487271,"#",30.6988237197743,148.8,0.389245682209163,"###",10,150,3,80,0,10,50,50,"#####",2,"noise",300,0.05,0.995,0.6,0.6,"selfish","#####",2,"noise",300,0.05,0.995,0.6,0.6,"selfish","#####",2,"noise",300,0.05,0.995,0.6,0.6,"selfish"
"1",2669,"2017-06-11 20:56:34","CoordinateX","sym","###",38.0413590714107,166.7,0.186947449605375,"#",39.1386803085681,189.8,0.136525213409044,"###",10,150,3,80,0,50,50,50,"#####",3,"noise",300,0.05,0.995,0.6,0.6,"selfish","#####",3,"noise",300,0.05,0.995,0.6,0.6,"selfish","#####",3,"noise",300,0.05,0.995,0.6,0.6,"selfish"
"2",2669,"2017-06-11 20:56:34","CoordinateX","asym1","###",32.5649521896027,192.7,0.52574185987141,"#",39.1386803085681,189.8,0.136525213409044,"###",10,150,3,80,0,30,50,50,"#####",3,"noise",300,0.05,0.995,0.6,0.6,"selfish","#####",3,"noise",300,0.05,0.995,0.6,0.6,"selfish","#####",3,"noise",300,0.05,0.995,0.6,0.6,"selfish"
"3",2669,"2017-06-11 20:56:34","CoordinateX","asym2","###",45.6934106603762,166.5,0.0133426422315763,"#",39.1386803085681,189.8,0.136525213409044,"###",10,150,3,80,0,10,50,50,"#####",3,"noise",300,0.05,0.995,0.6,0.6,"selfish","#####",3,"noise",300,0.05,0.995,0.6,0.6,"selfish","#####",3,"noise",300,0.05,0.995,0.6,0.6,"selfish"
"1",2670,"2017-06-11 20:56:56","CoordinateX","sym","###",35.1994397051367,154.3,0.215260443774544,"#",28.3562848216914,137.5,0.216773624269118,"###",10,150,3,80,0,50,50,50,"#####",4,"noise",300,0.05,0.995,0.6,0.6,"selfish","#####",4,"noise",300,0.05,0.995,0.6,0.6,"selfish","#####",4,"noise",300,0.05,0.995,0.6,0.6,"selfish"
"2",2670,"2017-06-11 20:56:56","CoordinateX","asym1","###",18.9793308628097,112.3,0.338386432541677,"#",28.3562848216914,137.5,0.216773624269118,"###",10,150,3,80,0,30,50,50,"#####",4,"noise",300,0.05,0.995,0.6,0.6,"selfish","#####",4,"noise",300,0.05,0.995,0.6,0.6,"selfish","#####",4,"noise",300,0.05,0.995,0.6,0.6,"selfish"
"3",2670,"2017-06-11 20:56:56","CoordinateX","asym2","###",28.5135250558592,103.9,0.198110987100164,"#",28.3562848216914,137.5,0.216773624269118,"###",10,150,3,80,0,10,50,50,"#####",4,"noise",300,0.05,0.995,0.6,0.6,"selfish","#####",4,"noise",300,0.05,0.995,0.6,0.6,"selfish","#####",4,"noise",300,0.05,0.995,0.6,0.6,"selfish"
"1",2671,"2017-06-11 20:57:17","CoordinateX","sym","###",31.522487563995,138.2,0.0616843201099389,"#",21.971597827903,106.5,0.524082972842758,"###",10,150,3,80,0,50,50,50,"#####",2,"noise",300,0.05,0.995,0.6,0.9,"selfish","#####",2,"noise",300,0.05,0.995,0.6,0.9,"selfish","#####",2,"noise",300,0.05,0.995,0.6,0.9,"selfish"
"2",2671,"2017-06-11 20:57:17","CoordinateX","asym1","###",10.8713946769594,64.3,0.976262818446116,"#",21.971597827903,106.5,0.524082972842758,"###",10,150,3,80,0,30,50,50,"#####",2,"noise",300,0.05,0.995,0.6,0.9,"selfish","#####",2,"noise",300,0.05,0.995,0.6,0.9,"selfish","#####",2,"noise",300,0.05,0.995,0.6,0.9,"selfish"
