"","simCount","timestamp","model_type","vod_type","GOF_per_vod_type","RMSE_per_vod_type","NRMSE_per_vod_type","RSQ_per_vod_type","GOF_combined","RMSE_combined","NRMSE_combined","RSQ_combined","vod_params","vod_count","rounds_per_vod","players_count","util_max","util_none","p1_coop_cost","p2_coop_cost","p3_coop_cost","p1_params","p1_X","p1_players_per_state","p1_balancing","p1_prop_start","p1_epsilon_start","p1_epsilon_decay","p1_alpha","p1_gamma","p1_social_behavior","p2_params","p2_X","p2_players_per_state","p2_balancing","p2_prop_start","p2_epsilon_start","p2_epsilon_decay","p2_alpha","p2_gamma","p2_social_behavior","p3_params","p3_X","p3_players_per_state","p3_balancing","p3_prop_start","p3_epsilon_start","p3_epsilon_decay","p3_alpha","p3_gamma","p3_social_behavior"
"3",22,"2017-06-09 12:59:42","ClassicQ","asym2","###",42.2147815081137,153.8,0.018164224974729,"#",35.6708097282171,173,0.122373027253786,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.25,0.75,"selfish"
"1",23,"2017-06-09 13:00:39","ClassicQ","sym","###",35.1935994812188,154.2,0.155203994571823,"#",36.0294272731281,174.7,0.129489893788243,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.25,0.9,"selfish"
"2",23,"2017-06-09 13:00:39","ClassicQ","asym1","###",31.2236288730186,184.7,0.525801379399605,"#",36.0294272731281,174.7,0.129489893788243,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.25,0.9,"selfish"
"3",23,"2017-06-09 13:00:39","ClassicQ","asym2","###",40.9982248938225,149.4,0.0109406084893125,"#",36.0294272731281,174.7,0.129489893788243,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.25,0.9,"selfish"
"1",24,"2017-06-09 13:02:05","ClassicQ","sym","###",30.4174748751072,133.3,0.129326017713812,"#",34.4995061693052,167.3,0.125226088115589,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.25,0.9,"selfish"
"2",24,"2017-06-09 13:02:05","ClassicQ","asym1","###",30.5485678878732,180.7,0.535813024548901,"#",34.4995061693052,167.3,0.125226088115589,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.25,0.9,"selfish"
"3",24,"2017-06-09 13:02:05","ClassicQ","asym2","###",41.3788593366226,150.8,0.0161455068942985,"#",34.4995061693052,167.3,0.125226088115589,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.25,0.9,"selfish"
"1",25,"2017-06-09 13:03:02","ClassicQ","sym","###",35.9492002692689,157.6,0.162214126924513,"#",36.5698621109626,177.3,0.128149727527265,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.4,0.6,"selfish"
"2",25,"2017-06-09 13:03:02","ClassicQ","asym1","###",28.2543703600778,167.2,0.524848702524752,"#",36.5698621109626,177.3,0.128149727527265,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.4,0.6,"selfish"
"3",25,"2017-06-09 13:03:02","ClassicQ","asym2","###",43.83389099772,159.7,0.0153448611528999,"#",36.5698621109626,177.3,0.128149727527265,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.4,0.6,"selfish"
"1",26,"2017-06-09 13:04:29","ClassicQ","sym","###",34.1946308325997,149.9,0.13926965945001,"#",34.7006137206908,168.3,0.118288291757571,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.4,0.6,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.4,0.6,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.4,0.6,"selfish"
"2",26,"2017-06-09 13:04:29","ClassicQ","asym1","###",28.2322412224826,167,0.514251620124677,"#",34.7006137206908,168.3,0.118288291757571,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.4,0.6,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.4,0.6,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.4,0.6,"selfish"
"3",26,"2017-06-09 13:04:29","ClassicQ","asym2","###",40.5717334551478,147.8,0.00975103410019807,"#",34.7006137206908,168.3,0.118288291757571,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.4,0.6,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.4,0.6,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.4,0.6,"selfish"
"1",27,"2017-06-09 13:05:25","ClassicQ","sym","###",33.1322350589271,145.2,0.122070423033092,"#",34.2689417748837,166.2,0.122204050698583,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.4,0.75,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.4,0.75,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.4,0.75,"selfish"
"2",27,"2017-06-09 13:05:25","ClassicQ","asym1","###",30.3350457392106,179.5,0.51172817313578,"#",34.2689417748837,166.2,0.122204050698583,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.4,0.75,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.4,0.75,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.4,0.75,"selfish"
"3",27,"2017-06-09 13:05:25","ClassicQ","asym2","###",38.7958903894615,141.3,0.0136723319762157,"#",34.2689417748837,166.2,0.122204050698583,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.4,0.75,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.4,0.75,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.4,0.75,"selfish"
"1",28,"2017-06-09 13:06:51","ClassicQ","sym","###",33.3435900886512,146.1,0.223552251942731,"#",33.9731266346407,164.7,0.139059076736577,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.4,0.75,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.4,0.75,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.4,0.75,"selfish"
"2",28,"2017-06-09 13:06:51","ClassicQ","asym1","###",27.7112792920139,164,0.471813683555794,"#",33.9731266346407,164.7,0.139059076736577,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.4,0.75,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.4,0.75,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.4,0.75,"selfish"
"3",28,"2017-06-09 13:06:51","ClassicQ","asym2","###",39.7845447378753,144.9,0.0102910747679965,"#",33.9731266346407,164.7,0.139059076736577,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.4,0.75,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.4,0.75,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.4,0.75,"selfish"
"1",29,"2017-06-09 13:07:47","ClassicQ","sym","###",38.245849448012,167.6,0.169066409496745,"#",36.4580326971732,176.8,0.133897381976806,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.4,0.9,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.4,0.9,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.4,0.9,"selfish"
"2",29,"2017-06-09 13:07:47","ClassicQ","asym1","###",28.4729598820432,168.5,0.532440358123508,"#",36.4580326971732,176.8,0.133897381976806,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.4,0.9,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.4,0.9,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.4,0.9,"selfish"
"3",29,"2017-06-09 13:07:47","ClassicQ","asym2","###",41.4018115545685,150.8,0.0134741658885437,"#",36.4580326971732,176.8,0.133897381976806,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.4,0.9,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.4,0.9,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.4,0.9,"selfish"
"1",30,"2017-06-09 13:09:14","ClassicQ","sym","###",33.3870483870617,146.3,0.128219453532924,"#",32.1857053616917,156.1,0.176976355695682,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.4,0.9,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.4,0.9,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.4,0.9,"selfish"
"2",30,"2017-06-09 13:09:14","ClassicQ","asym1","###",29.9059358656438,176.9,0.504274068992066,"#",32.1857053616917,156.1,0.176976355695682,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.4,0.9,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.4,0.9,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.4,0.9,"selfish"
"3",30,"2017-06-09 13:09:14","ClassicQ","asym2","###",33.1466271118026,120.8,0.0920950260376558,"#",32.1857053616917,156.1,0.176976355695682,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.4,0.9,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.4,0.9,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.4,0.9,"selfish"
"1",31,"2017-06-09 13:10:10","ClassicQ","sym","###",34.2657992756626,150.2,0.126269707885382,"#",28.9601769996637,140.4,0.287973572826568,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.55,0.6,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.55,0.6,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.55,0.6,"selfish"
"2",31,"2017-06-09 13:10:10","ClassicQ","asym1","###",30.5830108974829,180.9,0.509534948815963,"#",28.9601769996637,140.4,0.287973572826568,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.55,0.6,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.55,0.6,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.55,0.6,"selfish"
"3",31,"2017-06-09 13:10:10","ClassicQ","asym2","###",20.1645728940635,73.5,0.464504138866068,"#",28.9601769996637,140.4,0.287973572826568,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.55,0.6,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.55,0.6,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.55,0.6,"selfish"
"1",32,"2017-06-09 13:11:37","ClassicQ","sym","###",36.3296710692514,159.2,0.161213929823835,"#",35.9498261470066,174.3,0.119753414164521,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.55,0.6,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.55,0.6,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.55,0.6,"selfish"
"2",32,"2017-06-09 13:11:37","ClassicQ","asym1","###",30.0485440579074,177.8,0.525578108458124,"#",35.9498261470066,174.3,0.119753414164521,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.55,0.6,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.55,0.6,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.55,0.6,"selfish"
"3",32,"2017-06-09 13:11:37","ClassicQ","asym2","###",40.6744391479465,148.2,0.00315426632023132,"#",35.9498261470066,174.3,0.119753414164521,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.55,0.6,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.55,0.6,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.55,0.6,"selfish"
"1",33,"2017-06-09 13:12:33","ClassicQ","sym","###",37.0141189277821,162.2,0.159282920682546,"#",35.7682768613422,173.4,0.112950423128448,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.55,0.75,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.55,0.75,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.55,0.75,"selfish"
"2",33,"2017-06-09 13:12:33","ClassicQ","asym1","###",27.4053624111941,162.1,0.429170571071639,"#",35.7682768613422,173.4,0.112950423128448,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.55,0.75,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.55,0.75,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.55,0.75,"selfish"
"3",33,"2017-06-09 13:12:33","ClassicQ","asym2","###",41.4368193760091,151,0.0110048764307943,"#",35.7682768613422,173.4,0.112950423128448,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.55,0.75,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.55,0.75,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.55,0.75,"selfish"
"1",34,"2017-06-09 13:14:00","ClassicQ","sym","###",37.8694467876149,166,0.169034202785546,"#",35.6950198829535,173.1,0.142628533944061,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.55,0.75,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.55,0.75,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.55,0.75,"selfish"
"2",34,"2017-06-09 13:14:00","ClassicQ","asym1","###",25.0070767761626,148,0.651466780935606,"#",35.6950198829535,173.1,0.142628533944061,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.55,0.75,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.55,0.75,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.55,0.75,"selfish"
"3",34,"2017-06-09 13:14:00","ClassicQ","asym2","###",41.9875510651008,153,0.0124397360928252,"#",35.6950198829535,173.1,0.142628533944061,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.55,0.75,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.55,0.75,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.55,0.75,"selfish"
"1",35,"2017-06-09 13:14:56","ClassicQ","sym","###",36.5994155994631,160.4,0.15272017812848,"#",36.1048524490874,175.1,0.136837594407379,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.55,0.9,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.55,0.9,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.55,0.9,"selfish"
"2",35,"2017-06-09 13:14:56","ClassicQ","asym1","###",30.381984793624,179.8,0.518749261627649,"#",36.1048524490874,175.1,0.136837594407379,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.55,0.9,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.55,0.9,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.55,0.9,"selfish"
"3",35,"2017-06-09 13:14:56","ClassicQ","asym2","###",40.596784218567,147.9,0.0202790113385609,"#",36.1048524490874,175.1,0.136837594407379,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,0.995,0.55,0.9,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.55,0.9,"selfish","#####",2,1,"greedy",0,0.05,0.995,0.55,0.9,"selfish"
"1",36,"2017-06-09 13:16:23","ClassicQ","sym","###",35.2324108993094,154.4,0.141515967480042,"#",33.0072270425287,160,0.149092148894831,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.55,0.9,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.55,0.9,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.55,0.9,"selfish"
"2",36,"2017-06-09 13:16:23","ClassicQ","asym1","###",24.9710610284963,147.7,0.605500455713716,"#",33.0072270425287,160,0.149092148894831,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.55,0.9,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.55,0.9,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.55,0.9,"selfish"
"3",36,"2017-06-09 13:16:23","ClassicQ","asym2","###",37.4640420195745,136.5,0.0279685619588754,"#",33.0072270425287,160,0.149092148894831,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,0.995,0.55,0.9,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.55,0.9,"selfish","#####",3,1,"greedy",0,0.05,0.995,0.55,0.9,"selfish"
"1",37,"2017-06-09 13:17:20","ClassicQ","sym","###",35.1902843283641,154.2,0.172145457960362,"#",36.505164525544,177,0.125508957394798,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,1,0.25,0.6,"selfish","#####",2,1,"greedy",0,0.05,1,0.25,0.6,"selfish","#####",2,1,"greedy",0,0.05,1,0.25,0.6,"selfish"
"2",37,"2017-06-09 13:17:20","ClassicQ","asym1","###",28.9484887343018,171.3,0.469624908688563,"#",36.505164525544,177,0.125508957394798,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,1,0.25,0.6,"selfish","#####",2,1,"greedy",0,0.05,1,0.25,0.6,"selfish","#####",2,1,"greedy",0,0.05,1,0.25,0.6,"selfish"
"3",37,"2017-06-09 13:17:20","ClassicQ","asym2","###",43.8350316527774,159.7,0.0164440785924804,"#",36.505164525544,177,0.125508957394798,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,1,0.25,0.6,"selfish","#####",2,1,"greedy",0,0.05,1,0.25,0.6,"selfish","#####",2,1,"greedy",0,0.05,1,0.25,0.6,"selfish"
"1",38,"2017-06-09 13:18:47","ClassicQ","sym","###",35.8231070679247,157,0.200455240353803,"#",37.4769707064663,181.7,0.146523492961746,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,1,0.25,0.6,"selfish","#####",3,1,"greedy",0,0.05,1,0.25,0.6,"selfish","#####",3,1,"greedy",0,0.05,1,0.25,0.6,"selfish"
"2",38,"2017-06-09 13:18:47","ClassicQ","asym1","###",33.7085300777118,199.4,0.532440358123508,"#",37.4769707064663,181.7,0.146523492961746,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,1,0.25,0.6,"selfish","#####",3,1,"greedy",0,0.05,1,0.25,0.6,"selfish","#####",3,1,"greedy",0,0.05,1,0.25,0.6,"selfish"
"3",38,"2017-06-09 13:18:47","ClassicQ","asym2","###",42.3557552169714,154.3,0.0128115225393157,"#",37.4769707064663,181.7,0.146523492961746,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,1,0.25,0.6,"selfish","#####",3,1,"greedy",0,0.05,1,0.25,0.6,"selfish","#####",3,1,"greedy",0,0.05,1,0.25,0.6,"selfish"
"1",39,"2017-06-09 13:19:44","ClassicQ","sym","###",34.4781815065702,151.1,0.154687728151865,"#",36.4925563186065,176.9,0.12673107869284,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,1,0.25,0.75,"selfish","#####",2,1,"greedy",0,0.05,1,0.25,0.75,"selfish","#####",2,1,"greedy",0,0.05,1,0.25,0.75,"selfish"
"2",39,"2017-06-09 13:19:44","ClassicQ","asym1","###",31.6822505513734,187.4,0.532440358123508,"#",36.4925563186065,176.9,0.12673107869284,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,1,0.25,0.75,"selfish","#####",2,1,"greedy",0,0.05,1,0.25,0.75,"selfish","#####",2,1,"greedy",0,0.05,1,0.25,0.75,"selfish"
"3",39,"2017-06-09 13:19:44","ClassicQ","asym2","###",42.457154874061,154.7,0.00986879417887793,"#",36.4925563186065,176.9,0.12673107869284,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,1,0.25,0.75,"selfish","#####",2,1,"greedy",0,0.05,1,0.25,0.75,"selfish","#####",2,1,"greedy",0,0.05,1,0.25,0.75,"selfish"
"1",40,"2017-06-09 13:21:11","ClassicQ","sym","###",31.4367177393287,137.8,0.148021128861503,"#",34.2925755921124,166.3,0.106081216622575,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,1,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.05,1,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.05,1,0.25,0.75,"selfish"
"2",40,"2017-06-09 13:21:11","ClassicQ","asym1","###",26.9528085528928,159.5,0.462535219619891,"#",34.2925755921124,166.3,0.106081216622575,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,1,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.05,1,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.05,1,0.25,0.75,"selfish"
"3",40,"2017-06-09 13:21:11","ClassicQ","asym2","###",42.5819340931235,155.1,0.00837954049562743,"#",34.2925755921124,166.3,0.106081216622575,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,1,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.05,1,0.25,0.75,"selfish","#####",3,1,"greedy",0,0.05,1,0.25,0.75,"selfish"
"1",41,"2017-06-09 13:22:07","ClassicQ","sym","###",34.8266421005528,152.6,0.15488969437329,"#",35.7990688891951,173.6,0.117878529406441,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,1,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.05,1,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.05,1,0.25,0.9,"selfish"
"2",41,"2017-06-09 13:22:07","ClassicQ","asym1","###",27.3963399826408,162.1,0.543092836079131,"#",35.7990688891951,173.6,0.117878529406441,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,1,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.05,1,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.05,1,0.25,0.9,"selfish"
"3",41,"2017-06-09 13:22:07","ClassicQ","asym2","###",43.3735582533363,158,0.00726881763181705,"#",35.7990688891951,173.6,0.117878529406441,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,1,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.05,1,0.25,0.9,"selfish","#####",2,1,"greedy",0,0.05,1,0.25,0.9,"selfish"
"1",42,"2017-06-09 13:23:34","ClassicQ","sym","###",34.5838835297599,151.6,0.154600773887299,"#",36.4967172547117,177,0.13068908877352,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,1,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.05,1,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.05,1,0.25,0.9,"selfish"
"2",42,"2017-06-09 13:23:34","ClassicQ","asym1","###",30.203908871388,178.7,0.562711122341419,"#",36.4967172547117,177,0.13068908877352,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,1,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.05,1,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.05,1,0.25,0.9,"selfish"
"3",42,"2017-06-09 13:23:34","ClassicQ","asym2","###",43.4477847536557,158.3,0.012572386597988,"#",36.4967172547117,177,0.13068908877352,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,1,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.05,1,0.25,0.9,"selfish","#####",3,1,"greedy",0,0.05,1,0.25,0.9,"selfish"
"1",43,"2017-06-09 13:24:31","ClassicQ","sym","###",37.1253956207877,162.7,0.168967725099978,"#",35.3545429005058,171.4,0.130146954160417,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,1,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.05,1,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.05,1,0.4,0.6,"selfish"
"2",43,"2017-06-09 13:24:31","ClassicQ","asym1","###",25.5837079234248,151.4,0.555163978383061,"#",35.3545429005058,171.4,0.130146954160417,"###",10,150,3,80,0,30,50,50,"#####",2,1,"greedy",0,0.05,1,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.05,1,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.05,1,0.4,0.6,"selfish"
"3",43,"2017-06-09 13:24:31","ClassicQ","asym2","###",41.4368193760091,151,0.0110048764307943,"#",35.3545429005058,171.4,0.130146954160417,"###",10,150,3,80,0,10,50,50,"#####",2,1,"greedy",0,0.05,1,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.05,1,0.4,0.6,"selfish","#####",2,1,"greedy",0,0.05,1,0.4,0.6,"selfish"
"1",44,"2017-06-09 13:25:56","ClassicQ","sym","###",35.4638391730068,155.4,0.16768596762363,"#",35.5441978387472,172.3,0.146671278674127,"###",10,150,3,80,0,50,50,50,"#####",3,1,"greedy",0,0.05,1,0.4,0.6,"selfish","#####",3,1,"greedy",0,0.05,1,0.4,0.6,"selfish","#####",3,1,"greedy",0,0.05,1,0.4,0.6,"selfish"
"2",44,"2017-06-09 13:25:56","ClassicQ","asym1","###",29.4221855068586,174.1,0.539274316661934,"#",35.5441978387472,172.3,0.146671278674127,"###",10,150,3,80,0,30,50,50,"#####",3,1,"greedy",0,0.05,1,0.4,0.6,"selfish","#####",3,1,"greedy",0,0.05,1,0.4,0.6,"selfish","#####",3,1,"greedy",0,0.05,1,0.4,0.6,"selfish"
"3",44,"2017-06-09 13:25:56","ClassicQ","asym2","###",40.8267205529799,148.7,0.0244771698507288,"#",35.5441978387472,172.3,0.146671278674127,"###",10,150,3,80,0,10,50,50,"#####",3,1,"greedy",0,0.05,1,0.4,0.6,"selfish","#####",3,1,"greedy",0,0.05,1,0.4,0.6,"selfish","#####",3,1,"greedy",0,0.05,1,0.4,0.6,"selfish"
"1",45,"2017-06-09 13:26:52","ClassicQ","sym","###",35.5969802090009,156,0.156458234350727,"#",34.5972221107097,167.8,0.146155121261266,"###",10,150,3,80,0,50,50,50,"#####",2,1,"greedy",0,0.05,1,0.4,0.75,"selfish","#####",2,1,"greedy",0,0.05,1,0.4,0.75,"selfish","#####",2,1,"greedy",0,0.05,1,0.4,0.75,"selfish"
